molecule_chembl_id,canonical_smiles,standard_value,curated_smiles,pIC50,inchikey
CHEMBL3582158,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(F)c(NC(=O)c4ccc(OC)c(OC)c4)c3)c1)C2,13.6,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(F)c(NC(=O)c4ccc(OC)c(OC)c4)c3)c1)C2,7.866461091629782,VZOCQSVCAMLREC-LJEWAXOPSA-N
CHEMBL5076722,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OCc5cccnc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,14.0,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OCc5cccnc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,7.853871964321762,HBZSILJRRIYUAP-UHFFFAOYSA-N
CHEMBL4078738,CCN(CC)CCCn1c2ccccc2c(=O)c2cc(C)cc(C)c21,14.2,CCN(CC)CCCn1c2ccccc2c(=O)c2cc(C)cc(C)c21,7.847711655616943,DJTKQWPRLIGMKH-UHFFFAOYSA-N
CHEMBL3582182,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2=O,14.4,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3ccc(OC)c(OC)c3)c1)C2=O,7.841637507904751,HTURZGPZGDXBHE-IBOTZCERSA-N
CHEMBL3582143,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,14.8,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,7.8297382846050425,OXZHUHGNLRNJCM-KAYWLYCHSA-N
CHEMBL476704,CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,15.0,CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O,7.823908740944319,DDIPYHPAIWOAAM-BFHJBHDXSA-N
CHEMBL3582157,COc1ccc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)O[C@@H]4Cc5c(OC)cc(OC)cc5O[C@@H]4c4cc(OC)c(OC)c(OC)c4)ccc3F)ccc2F)cc1,15.7,COc1ccc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)O[C@@H]4Cc5c(OC)cc(OC)cc5O[C@@H]4c4cc(OC)c(OC)c(OC)c4)ccc3F)ccc2F)cc1,7.804100347590766,WERAEEPDYIVTPB-XPSQVAKYSA-N
CHEMBL3582179,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2=O,15.9,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)C2=O,7.798602875679548,XEWUSMZNVDDSDW-BQGYHQMESA-N
CHEMBL2425924,COc1ccc(N(C)c2nc(C)nc3c2CCC3)cc1.Cl,16.4,COc1ccc(N(C)c2nc(C)nc3c2CCC3)cc1,7.785156151952302,GQRFTXWUCZQCHM-UHFFFAOYSA-N
CHEMBL4437065,Cc1cc(C)c(-c2cc(NC(=O)CSc3nnc4c(n3)[nH]c3ccccc34)n(-c3ccccc3)n2)cc1C,17.0,Cc1cc(C)c(-c2cc(NC(=O)CSc3nnc4c(n3)[nH]c3ccccc34)n(-c3ccccc3)n2)cc1C,7.769551078621726,NOTFJSIATRPNAH-UHFFFAOYSA-N
CHEMBL4094253,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCCCC1,17.0,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCCCC1,7.769551078621726,PNTMVOCDOXQCIL-UHFFFAOYSA-N
CHEMBL4073625,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCN(C)CC1,17.2,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCN(C)CC1,7.764471553092451,SGEIISAQAQTACA-UHFFFAOYSA-N
CHEMBL3339300,COc1cc(/C=C/C(=O)OCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,18.0,COc1cc(/C=C/C(=O)OCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.7447274948966935,MWPKBYPHINXLGS-ISLYRVAYSA-N
CHEMBL3582152,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1cc(OC)c(OC)c(OC)c1)C2,18.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1cc(OC)c(OC)c(OC)c1)C2,7.7447274948966935,NMYHLQAELGNFJE-PQHLKRTFSA-N
CHEMBL5076816,COc1cc(NC(=O)c2cc(=O)c3ccccc3o2)c(-c2nnn(-c3ccc(CCN4CCn5cncc5C4)cc3)n2)cc1OCc1ccccc1,18.0,COc1cc(NC(=O)c2cc(=O)c3ccccc3o2)c(-c2nnn(-c3ccc(CCN4CCn5cncc5C4)cc3)n2)cc1OCc1ccccc1,7.7447274948966935,UDDZMWUDZQHVIG-UHFFFAOYSA-N
CHEMBL3582164,COc1ccc(/C=C/C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,18.5,COc1ccc(/C=C/C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.732828271596986,FYHHGVGWQCFYCK-WCAQMMBYSA-N
CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,19.0,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,7.721246399047171,AIHHSLLQSRUQIA-ISLYRVAYSA-N
CHEMBL3582151,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1ccc(OC)c(OC)c1)C2,19.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)CCc1ccc(OC)c(OC)c1)C2,7.721246399047171,YWDQFYDTUIAQQA-PQHLKRTFSA-N
CHEMBL3582137,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(OC)c(OC)c1)C2,19.5,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(OC)c(OC)c1)C2,7.709965388637482,RUBDMCSYCHRMPQ-KAYWLYCHSA-N
CHEMBL4099509,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCOCC1,19.9,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2CCCN1CCOCC1,7.701146923590294,GZCNJGKYZLDAFN-UHFFFAOYSA-N
CHEMBL2074689,Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,20.0,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,7.698970004336019,IHOVFYSQUDPMCN-DBEBIPAYSA-N
CHEMBL2316440,COc1ccc(C(C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)CC3)CC2)c2ccc(OC)cc2)cc1,20.0,COc1ccc(C(C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)CC3)CC2)c2ccc(OC)cc2)cc1,7.698970004336019,RBRDQAJOBKZMHD-JHYGXFGUSA-N
CHEMBL1643347,COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,20.0,COc1cc(C#CC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,7.698970004336019,TUDPGFIDCKVNGY-VWDNVJOOSA-N
CHEMBL1631996,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,21.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2,7.6777807052660805,SUPBGWCBZUZDOP-KAYWLYCHSA-N
CHEMBL4876772,CCCCCC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,21.0,CCCCCC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,7.6777807052660805,UBQDHGCEGZUGCK-GYKXWWKQSA-N
CHEMBL3582147,COc1ccc(/C=C/C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,21.9,COc1ccc(/C=C/C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.6595558851598815,FYHHGVGWQCFYCK-UVXVDMLGSA-N
CHEMBL4105194,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)[C@@H]1OC(=O)c1ccccc1,22.0,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)[C@@H]1OC(=O)c1ccccc1,7.657577319177793,AGDIWSDYRLWGIC-RSWYGVMDSA-N
CHEMBL1086218,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,22.2,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,7.653647025549361,YJDYDFNKCBANTM-QCWCSKBGSA-N
CHEMBL3601683,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OC)C2=O)cc1OC,24.6,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OC)C2=O)cc1OC,7.609064892896621,UQIPIIANKSPVQD-UHFFFAOYSA-N
CHEMBL3582146,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1cc(OC)c(OC)c(OC)c1)C2,25.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1cc(OC)c(OC)c(OC)c1)C2,7.6020599913279625,ROHMUMVTRZETHY-XRKRLSELSA-N
CHEMBL3601689,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(OCc5ccccc5)c(OC)c4)CC3)C2=O)cc1OC,25.9,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(OCc5ccccc5)c(OC)c4)CC3)C2=O)cc1OC,7.586700235918748,NUFULRRJUQGIJH-UHFFFAOYSA-N
CHEMBL4083858,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)C[C@H](OC(=O)/C=C/c2ccccc2)[C@H](OC(C)=O)[C@@]3(C)[C@@H]1OC(=O)c1ccccc1,26.0,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)C[C@H](OC(=O)/C=C/c2ccccc2)[C@H](OC(C)=O)[C@@]3(C)[C@@H]1OC(=O)c1ccccc1,7.585026652029182,RYUYERDNJUMWKE-ITECEVMJSA-N
CHEMBL3582178,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2=O,26.2,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2=O,7.581698708680254,PMWJQAWAXJKNOD-VNKOPLACSA-N
CHEMBL4091769,Cc1cc(C)c2[nH]c3ccccc3c(=O)c2c1,27.12,Cc1cc(C)c2[nH]c3ccccc3c(=O)c2c1,7.566710314804975,OEIQEJTVRHPXPM-UHFFFAOYSA-N
CHEMBL3582183,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2=O,27.8,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2=O,7.555955204081924,SPGQDVWNVYQKAD-PCCUFMBJSA-N
CHEMBL5437560,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(C(F)(F)F)cc5)cc4)ccc3[nH]1)CC2,28.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(C(F)(F)F)cc5)cc4)ccc3[nH]1)CC2,7.552841968657781,JXKKCGLVWSFNAS-UHFFFAOYSA-N
CHEMBL4565305,CC(C)(C)OC(=O)NCCCCCC(=O)N[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@]5(C)CC[C@H](C(C)(C)O)O5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,28.29,CC(C)(C)OC(=O)NCCCCCC(=O)N[C@H]1CC[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@]5(C)CC[C@H](C(C)(C)O)O5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,7.548367052543009,VDINNMXEKZJEKS-OVMOOWNWSA-N
CHEMBL2391704,CCOc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1,29.1,CCOc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1,7.536107011014093,QMKGFBTVQQZEJM-UHFFFAOYSA-N
CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,30.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,7.522878745280337,VHVPQPYKVGDNFY-UHFFFAOYSA-N
CHEMBL4166976,O=c1cc(-c2ccccc2)[nH]c2nc(SCc3nc4ccccc4[nH]3)nn12,30.0,O=c1cc(-c2ccccc2)[nH]c2nc(SCc3nc4ccccc4[nH]3)nn12,7.522878745280337,KDTKXHZGLKGSRG-UHFFFAOYSA-N
CHEMBL2316161,COc1cc(/C=C/C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,30.0,COc1cc(/C=C/C(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,7.522878745280337,GYWUGKYGQVCSEZ-HTNMWRMPSA-N
CHEMBL3582176,C=CCOc1cc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,31.6,C=CCOc1cc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,7.500312917381596,UBAXEAYKIBZNKA-LDNVYYCDSA-N
CHEMBL313113,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC(C)C)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,31.62,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC(C)C)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,7.50003813440381,RSJCLODJSVZNQA-BQYQJAHWSA-N
CHEMBL3582145,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1ccc(OC)c(OC)c1)C2,32.2,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1ccc(OC)c(OC)c1)C2,7.492144128304169,SPKHFHAHOTXMCO-XRKRLSELSA-N
CHEMBL511093,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)CC[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,34.0,CC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@H](C)CC[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,7.468521082957745,ZFYHVMQCJIKTLP-LLWUNBJKSA-N
CHEMBL3582144,COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,34.2,COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.465973893943865,HGQTYFUYVDJECD-IXCJQBJRSA-N
CHEMBL2391709,COc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1,34.4,COc1ccc(N(C)c2nc(N)nc3[nH]c4ccccc4c23)cc1,7.46344155742847,LXPCMMVNRMVBIT-UHFFFAOYSA-N
CHEMBL5075886,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OCc5ccncc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,35.0,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OCc5ccncc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,7.455931955649724,HNJVTJANLLZWKY-UHFFFAOYSA-N
CHEMBL4442173,COc1cc(NC(=O)c2coc3ccccc3c2=O)c(-c2nnn(-c3ccc(CCN4CCc5ccccc5C4)cc3)n2)cc1OC,35.4,COc1cc(NC(=O)c2coc3ccccc3c2=O)c(-c2nnn(-c3ccc(CCN4CCc5ccccc5C4)cc3)n2)cc1OC,7.450996737974212,MTSTVZWVQAZPCW-UHFFFAOYSA-N
CHEMBL3582142,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,36.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,7.443697499232712,ZJDKKAAMUGGVMU-KAYWLYCHSA-N
CHEMBL3582181,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2=O,36.5,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2=O,7.437707135543525,AOWXCDZQBKSABG-LDNVYYCDSA-N
CHEMBL3582174,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2=O,36.6,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2=O,7.436518914605589,SAXLHSJGMGUSJQ-IAPPQJPRSA-N
CHEMBL4849983,CC(=O)O[C@H]1[C@@H]2[C@@H](OC(=O)/C=C/c3ccccc3)[C@]3(OC2(C)C)[C@H](C)C[C@H](O)[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,37.0,CC(=O)O[C@H]1[C@@H]2[C@@H](OC(=O)/C=C/c3ccccc3)[C@]3(OC2(C)C)[C@H](C)C[C@H](O)[C@H](OC(C)=O)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,7.431798275933005,KPKOHRWPECEWRN-IATFNYHPSA-N
CHEMBL5081940,COc1cc(NC(=O)c2cnc3ccccc3c2)c(-c2nnn(-c3ccc(CCN4CCc5cnccc5C4)cc3)n2)cc1OCc1ccccc1,39.0,COc1cc(NC(=O)c2cnc3ccccc3c2)c(-c2nnn(-c3ccc(CCN4CCc5cnccc5C4)cc3)n2)cc1OCc1ccccc1,7.4089353929735005,CNPVASHDPUJKPV-UHFFFAOYSA-N
CHEMBL5081545,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(Oc5cccnc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,39.0,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(Oc5cccnc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,7.4089353929735005,CENXIKQNOHHKPJ-UHFFFAOYSA-N
CHEMBL3823024,Cc1cccc(-c2coc3c(c(O)cc4occ(-c5cccc(C)c5)c(=O)c43)c2=O)c1,39.11,Cc1cccc(-c2coc3c(c(O)cc4occ(-c5cccc(C)c5)c(=O)c43)c2=O)c1,7.4077121840478695,YODNETMUXGRYDW-UHFFFAOYSA-N
CHEMBL3233494,COc1cc2c(cc1OC)C(=O)/C(=C/C=C/c1ccc(N(C)C)cc1)C2,40.0,COc1cc2c(cc1OC)C(=O)/C(=C/C=C/c1ccc(N(C)C)cc1)C2,7.3979400086720375,JFBGCZWCKLYHEB-OWRQJNCQSA-N
CHEMBL3582150,COc1ccc(CCC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,40.1,COc1ccc(CCC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.396855627379818,QYZKXRXZXGTMSY-XRKRLSELSA-N
CHEMBL3582177,COc1ccc(/C=C/C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,40.7,COc1ccc(/C=C/C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.39040559077478,NXJOBOQNIOYQFI-AKMNDLLVSA-N
CHEMBL5083331,COc1cc(NC(=O)c2cc(=O)c3ccccc3o2)c(-c2nnn(-c3ccc(CCN4CCc5cnccc5C4)cc3)n2)cc1OCc1ccccc1,41.0,COc1cc(NC(=O)c2cc(=O)c3ccccc3o2)c(-c2nnn(-c3ccc(CCN4CCc5cnccc5C4)cc3)n2)cc1OCc1ccccc1,7.3872161432802645,RZBYWYQCFTUDRA-UHFFFAOYSA-N
CHEMBL1824506,COc1ccc(N(C)c2nc(C)nc3c2CC(C)C3)cc1.Cl,44.4,COc1ccc(N(C)c2nc(C)nc3c2CC(C)C3)cc1,7.35261702988538,QFMYKKOZVFBBGI-UHFFFAOYSA-N
CHEMBL3582175,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2=O,44.4,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2=O,7.35261702988538,PXFJDZAFLWYCTL-UHSQPCAPSA-N
CHEMBL3582136,COc1cccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)c1,45.2,COc1cccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)c1,7.3448615651886175,VQUQGNHHKBQNRX-CLJLJLNGSA-N
CHEMBL4072052,Cc1cc(Nc2ccccc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,46.0,Cc1cc(Nc2ccccc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,7.337242168318426,RPUPMJSUYBHUSL-UHFFFAOYSA-N
CHEMBL3582173,COc1ccc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,47.9,COc1ccc(C(=O)O[C@H]2C(=O)c3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,7.319664486585436,QTOKQSAAOPWAEX-VPUSJEBWSA-N
CHEMBL4857143,CC(=O)O[C@@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H]([C@@H](O)[C@H](OC(=O)c4ccccc4)[C@@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)/C=C/c1ccccc1,48.0,CC(=O)O[C@@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H]([C@@H](O)[C@H](OC(=O)c4ccccc4)[C@@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)/C=C/c1ccccc1,7.318758762624412,AYFLMIKBWXAFOA-VICOLCJMSA-N
